name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
UWF-mosaic-97,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-97.jpg
UWF-mosaic-98,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-98.jpg
UWF-mosaic-99,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-99.jpg
UWF-mosaic-100,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-100.jpg
UWF-mosaic-101,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-101.jpg
UWF-mosaic-102,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-102.jpg
UWF-mosaic-103,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-103.jpg
UWF-mosaic-104,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-104.jpg
UWF-mosaic-105,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-105.jpg
UWF-mosaic-106,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-106.jpg
UWF-mosaic-107,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-107.jpg
UWF-mosaic-108,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-108.jpg
UWF-mosaic-109,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-109.jpg
UWF-mosaic-110,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-110.jpg
UWF-mosaic-111,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-111.jpg
UWF-mosaic-112,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-112.jpg
UWF-mosaic-113,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-113.jpg
UWF-mosaic-114,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-114.jpg
UWF-mosaic-115,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-115.jpg
UWF-mosaic-116,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-116.jpg
UWF-mosaic-117,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-117.jpg
UWF-mosaic-118,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-118.jpg
UWF-mosaic-119,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-119.jpg
UWF-mosaic-120,0,0,1,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-120.jpg
UWF-mosaic-121,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-121.jpg
UWF-mosaic-122,0,1,1,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-122.jpg
UWF-mosaic-123,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-123.jpg
UWF-mosaic-124,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-124.jpg
UWF-mosaic-125,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-125.jpg
UWF-mosaic-126,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-126.jpg
UWF-mosaic-127,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-127.jpg
UWF-mosaic-128,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-128.jpg
UWF-mosaic-129,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-129.jpg
UWF-mosaic-130,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-130.jpg
UWF-mosaic-131,0,0,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-131.jpg
UWF-mosaic-132,0,0,0,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-132.jpg
UWF-mosaic-133,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-133.jpg
UWF-mosaic-134,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-134.jpg
UWF-mosaic-135,0,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-135.jpg
UWF-mosaic-136,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-136.jpg
UWF-mosaic-137,1,1,0,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-137.jpg
UWF-mosaic-138,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-138.jpg
UWF-mosaic-139,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-139.jpg
UWF-mosaic-140,1,1,0,0,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-140.jpg
UWF-mosaic-141,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-141.jpg
UWF-mosaic-142,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-142.jpg
UWF-mosaic-143,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-143.jpg
UWF-mosaic-144,1,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-144.jpg
UWF-mosaic-145,1,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-145.jpg
UWF-mosaic-146,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-146.jpg
UWF-mosaic-147,1,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-147.jpg
UWF-mosaic-148,1,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-148.jpg
UWF-mosaic-149,1,1,0,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-149.jpg
UWF-mosaic-150,1,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-150.jpg
UWF-mosaic-151,1,1,1,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-151.jpg
UWF-mosaic-152,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-152.jpg
UWF-mosaic-153,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-153.jpg
UWF-mosaic-154,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-154.jpg
UWF-mosaic-155,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-155.jpg
UWF-mosaic-156,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-156.jpg
UWF-mosaic-157,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-157.jpg
UWF-mosaic-158,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-158.jpg
UWF-mosaic-159,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-159.jpg
UWF-mosaic-160,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-160.jpg
UWF-mosaic-161,1,0,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-161.jpg
UWF-mosaic-162,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-162.jpg
UWF-mosaic-163,1,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-163.jpg
UWF-mosaic-164,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-164.jpg
UWF-mosaic-165,0,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-165.jpg
UWF-mosaic-166,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-166.jpg
UWF-mosaic-167,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-167.jpg
UWF-mosaic-168,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-168.jpg
UWF-mosaic-169,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-169.jpg
UWF-mosaic-170,0,1,0,0,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-170.jpg
UWF-mosaic-171,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-171.jpg
UWF-mosaic-172,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-172.jpg
UWF-mosaic-173,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-173.jpg
UWF-mosaic-174,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-174.jpg
UWF-mosaic-175,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-175.jpg
UWF-mosaic-176,1,1,0,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-176.jpg
UWF-mosaic-177,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-177.jpg
UWF-mosaic-178,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-178.jpg
UWF-mosaic-179,0,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-179.jpg
UWF-mosaic-180,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-180.jpg
UWF-mosaic-181,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-181.jpg
UWF-mosaic-182,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-182.jpg
UWF-mosaic-183,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-183.jpg
UWF-mosaic-184,0,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-184.jpg
UWF-mosaic-185,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-185.jpg
UWF-mosaic-186,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-186.jpg
UWF-mosaic-187,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-187.jpg
UWF-mosaic-188,0,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-188.jpg
UWF-mosaic-189,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-189.jpg
UWF-mosaic-190,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-190.jpg
UWF-mosaic-191,0,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-191.jpg
UWF-mosaic-192,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-192.jpg
UWF-mosaic-193,1,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-193.jpg
UWF-mosaic-194,1,0,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-194.jpg
UWF-mosaic-195,1,0,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-195.jpg
UWF-mosaic-196,1,0,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-196.jpg
UWF-mosaic-197,1,0,1,0,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-197.jpg
UWF-mosaic-198,1,0,1,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-198.jpg
UWF-mosaic-199,1,0,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-199.jpg
UWF-mosaic-200,1,0,1,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-200.jpg
UWF-mosaic-201,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-201.jpg
UWF-mosaic-202,0,0,1,0,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-202.jpg
UWF-mosaic-203,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-203.jpg
UWF-mosaic-204,1,0,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-204.jpg
UWF-mosaic-205,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-205.jpg
UWF-mosaic-206,0,0,1,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-206.jpg
UWF-mosaic-207,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-207.jpg
UWF-mosaic-208,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-208.jpg
UWF-mosaic-209,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-209.jpg
UWF-mosaic-210,1,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-210.jpg
UWF-mosaic-211,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-211.jpg
UWF-mosaic-212,1,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-212.jpg
UWF-mosaic-213,1,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-213.jpg
UWF-mosaic-214,0,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-214.jpg
UWF-mosaic-215,0,0,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-215.jpg
UWF-mosaic-216,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-216.jpg
UWF-mosaic-217,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-217.jpg
UWF-mosaic-218,1,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-218.jpg
UWF-mosaic-219,1,1,1,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-219.jpg
UWF-mosaic-220,0,1,1,0,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-220.jpg
UWF-mosaic-221,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-221.jpg
UWF-mosaic-222,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-222.jpg
UWF-mosaic-223,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-223.jpg
UWF-mosaic-224,1,1,0,0,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-224.jpg
UWF-mosaic-225,0,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-225.jpg
UWF-mosaic-226,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-226.jpg
UWF-mosaic-227,1,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-227.jpg
UWF-mosaic-228,1,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-228.jpg
UWF-mosaic-229,1,1,0,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-229.jpg
UWF-mosaic-230,0,1,0,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-230.jpg
UWF-mosaic-231,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-231.jpg
UWF-mosaic-232,0,1,1,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-232.jpg
UWF-mosaic-233,0,1,1,1,1,0,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-233.jpg
UWF-mosaic-234,0,1,1,1,1,0,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-234.jpg
UWF-mosaic-235,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-235.jpg
UWF-mosaic-236,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-236.jpg
UWF-mosaic-237,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-237.jpg
UWF-mosaic-238,1,1,1,1,1,1,1.0,0.0,left,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-238.jpg
UWF-mosaic-239,1,1,1,1,1,1,0.0,1.0,right,ultrawidefield,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/UWF-mosaic-239.jpg
