Name,Illumination,Contrast,Clarity,Artifacts,Field,Left,Right,left_or_right,fundus_image_type,Quality
img01695,1,1,1,1,1,1,0,left,standard,1
img01696,1,1,1,1,1,0,1,right,standard,1
img01697,1,1,1,1,1,1,0,left,standard,1
img01698,1,1,1,1,1,0,1,right,standard,1
img01699,1,1,1,1,1,1,0,left,standard,1
img01700,1,1,1,1,1,0,1,right,standard,1
img01701,1,1,1,1,1,1,0,left,standard,1
img01702,1,1,1,1,2,0,1,right,standard,0
img01703,1,1,2,1,1,1,0,left,standard,0
img01704,1,1,1,1,1,0,1,right,standard,1
img01705,1,1,1,1,2,1,0,left,standard,0
img01706,1,1,1,1,1,1,0,left,standard,1
img01707,1,1,1,1,1,0,1,right,standard,1
img01708,1,1,1,1,1,0,1,right,standard,1
img01709,1,1,1,1,1,1,0,left,standard,1
img01710,1,1,1,1,1,0,1,right,standard,1
img01711,1,1,1,1,1,1,0,left,standard,1
img01712,1,1,1,1,1,0,1,right,standard,1
img01713,1,1,1,1,1,1,0,left,standard,1
img01714,1,1,1,1,1,0,1,right,standard,1
img01715,1,1,1,1,1,1,0,left,standard,1
img01716,1,1,1,1,1,1,0,left,standard,1
img01717,1,1,1,1,1,0,1,right,standard,1
img01718,1,1,1,1,1,0,1,right,standard,1
img01719,1,1,1,1,1,1,0,left,standard,1
img01720,1,1,1,1,1,0,1,right,standard,1
img01721,1,1,1,1,1,1,0,left,standard,1
img01722,1,1,1,1,1,0,1,right,standard,1
img01723,1,1,1,1,1,1,0,left,standard,1
img01724,1,1,1,1,1,0,1,right,standard,1
img01725,1,1,1,1,1,1,0,left,standard,1
img01726,1,1,1,1,1,0,1,right,standard,1
img01727,1,1,1,1,1,1,0,left,standard,1
img01728,1,1,1,1,1,0,1,right,standard,1
img01729,1,1,1,1,1,1,0,left,standard,1
img01730,1,1,1,1,2,0,1,right,standard,0
img01731,1,1,1,1,1,1,0,left,standard,1
img01732,1,1,1,1,1,1,0,left,standard,1
img01733,1,1,1,1,1,0,1,right,standard,1
img01734,1,1,1,1,1,0,1,right,standard,1
img01735,1,1,1,1,2,1,0,left,standard,0
img01736,1,1,1,1,1,1,0,left,standard,1
img01737,1,1,1,1,2,1,0,left,standard,0
img01738,1,1,1,1,2,0,1,right,standard,0
img01739,1,1,1,1,1,1,0,left,standard,1
img01740,1,1,1,1,1,0,1,right,standard,1
img01741,1,1,1,1,2,1,0,left,standard,0
img01742,1,1,1,1,1,1,0,left,standard,1
img01743,1,1,1,1,1,0,1,right,standard,1
img01744,1,1,1,1,1,0,1,right,standard,1
img01745,1,1,1,1,1,1,0,left,standard,1
img01746,1,1,1,1,1,0,1,right,standard,1
img01747,1,1,1,1,1,1,0,left,standard,1
img01748,1,1,1,1,1,0,1,right,standard,1
img01749,1,1,1,1,1,1,0,left,standard,1
img01750,1,1,1,1,1,0,1,right,standard,1
img01751,1,1,1,1,1,1,0,left,standard,1
img01752,1,1,1,1,1,0,1,right,standard,1
img01753,1,1,1,1,1,0,1,right,standard,1
img01754,1,1,1,1,1,1,0,left,standard,1
img01755,1,1,1,1,1,0,1,right,standard,1
img01756,1,1,1,1,2,1,0,left,standard,0
img01757,1,1,1,1,1,0,1,right,standard,1
img01758,1,1,1,1,1,1,0,left,standard,1
img01759,1,1,1,1,1,0,1,right,standard,1
img01760,1,1,1,1,2,0,1,right,standard,0
img01761,1,1,1,1,1,0,1,right,standard,1
img01762,1,1,1,1,1,1,0,left,standard,1
img01763,1,1,1,1,1,0,1,right,standard,1
img01764,1,1,1,1,1,1,0,left,standard,1
img01765,1,1,1,1,1,0,1,right,standard,1
img01766,1,1,1,1,1,1,0,left,standard,1
img01767,1,1,1,1,1,0,1,right,standard,1
img01768,1,1,1,1,1,1,0,left,standard,1
img01769,1,1,1,1,1,0,1,right,standard,1
img01770,1,1,1,1,1,1,0,left,standard,1
img01771,1,1,2,1,1,1,0,left,standard,0
img01772,1,1,1,1,1,0,1,right,standard,1
img01773,1,1,1,1,1,1,0,left,standard,1
img01774,1,1,1,1,1,0,1,right,standard,1
img01775,1,1,1,1,1,1,0,left,standard,1
img01776,1,1,1,1,2,1,0,left,standard,0
img01777,1,1,1,1,2,0,1,right,standard,0
img01778,1,1,1,1,1,0,1,right,standard,1
img01779,1,1,1,1,1,1,0,left,standard,1
img01780,1,1,1,1,1,0,1,right,standard,1
img01781,1,1,1,1,1,1,0,left,standard,1
img01782,1,1,1,1,1,0,1,right,standard,1
img01783,1,1,1,1,1,1,0,left,standard,1
img01784,1,1,1,1,1,1,0,left,standard,1
img01785,1,1,1,1,1,0,1,right,standard,1
img01786,1,1,1,1,1,0,1,right,standard,1
img01787,1,1,1,1,1,1,0,left,standard,1
img01788,1,1,1,1,1,0,1,right,standard,1
img01789,1,1,1,1,1,1,0,left,standard,1
img01790,1,1,1,1,1,0,1,right,standard,1
img01791,1,1,1,1,1,1,0,left,standard,1
img01792,1,1,1,1,1,0,1,right,standard,1
img01793,1,1,1,1,1,1,0,left,standard,1
img01794,1,1,1,1,1,0,1,right,standard,1
img01795,1,1,1,1,1,1,0,left,standard,1
img01796,1,1,1,1,1,0,1,right,standard,1
img01797,1,1,1,1,1,1,0,left,standard,1
img01798,1,1,1,1,1,0,1,right,standard,1
img01799,1,1,1,1,1,0,1,right,standard,1
img01800,1,1,1,1,1,1,0,left,standard,1
img01801,1,1,1,1,1,0,1,right,standard,1
img01802,1,1,1,1,1,1,0,left,standard,1
img01803,1,1,1,1,1,0,1,right,standard,1
img01804,1,1,1,1,1,1,0,left,standard,1
img01805,1,1,1,1,1,0,1,right,standard,1
img01806,1,1,1,1,1,1,0,left,standard,1
img01807,1,1,1,1,2,0,1,right,standard,0
img01808,1,1,1,1,1,1,0,left,standard,1
img01809,1,1,1,1,1,1,0,left,standard,1
img01810,1,1,1,1,1,0,1,right,standard,1
img01811,1,1,1,1,1,0,1,right,standard,1
img01812,1,1,1,1,1,1,0,left,standard,1
img01813,1,1,1,1,1,1,0,left,standard,1
img01814,1,1,1,1,1,0,1,right,standard,1
img01815,1,1,1,1,1,0,1,right,standard,1
img01816,1,1,1,1,1,1,0,left,standard,1
img01817,1,1,1,1,1,0,1,right,standard,1
img01818,1,1,1,1,1,0,1,right,standard,1
img01819,1,1,1,1,1,0,1,right,standard,1
img01820,1,1,1,1,1,1,0,left,standard,1
img01821,1,1,1,1,1,0,1,right,standard,1
img01822,1,1,1,1,2,1,0,left,standard,0
img01823,1,1,1,1,1,0,1,right,standard,1
img01824,1,1,2,1,1,1,0,left,standard,0
img01825,1,1,1,1,1,0,1,right,standard,1
img01826,1,1,1,1,1,1,0,left,standard,1
img01827,1,1,1,1,1,0,1,right,standard,1
img01828,1,1,1,1,1,1,0,left,standard,1
img01829,1,1,1,1,2,1,0,left,standard,0
img01830,1,1,1,1,1,1,0,left,standard,1
img01831,1,1,1,1,1,0,1,right,standard,1
img01832,1,1,1,1,1,0,1,right,standard,1
img01833,1,1,1,1,1,1,0,left,standard,1
img01834,1,1,1,1,1,0,1,right,standard,1
img01835,1,1,1,1,1,1,0,left,standard,1
img01836,1,1,1,1,1,0,1,right,standard,1
img01837,1,1,1,1,1,1,0,left,standard,1
img01838,1,1,1,1,1,0,1,right,standard,1
img01839,1,1,1,1,2,1,0,left,standard,0
img01840,1,1,1,1,1,0,1,right,standard,1
img01841,1,1,1,1,1,1,0,left,standard,1
img01842,1,1,1,1,1,0,1,right,standard,1
img01843,1,1,1,1,1,1,0,left,standard,1
img01844,1,1,1,1,1,0,1,right,standard,1
img01845,1,1,1,1,1,1,0,left,standard,1
img01846,1,1,1,1,1,0,1,right,standard,1
img01847,1,1,1,1,1,1,0,left,standard,1
img01848,1,1,1,1,1,0,1,right,standard,1
img01849,1,1,1,1,1,0,1,right,standard,1
img01850,1,1,1,1,1,0,1,right,standard,1
img01851,1,1,1,1,1,1,0,left,standard,1
img01852,1,1,1,1,1,1,0,left,standard,1
img01853,1,1,1,1,1,0,1,right,standard,1
img01854,1,1,1,1,1,0,1,right,standard,1
img01855,1,1,1,1,1,1,0,left,standard,1
img01856,1,1,1,1,1,1,0,left,standard,1
img01857,1,1,1,1,1,0,1,right,standard,1
img01858,1,1,1,1,1,0,1,right,standard,1
img01859,1,1,1,1,1,1,0,left,standard,1
img01860,1,1,2,1,1,0,1,right,standard,0
img01861,1,1,1,1,1,1,0,left,standard,1
img01862,1,1,1,1,1,0,1,right,standard,1
img01863,1,1,1,1,1,1,0,left,standard,1
img01864,1,1,1,1,1,0,1,right,standard,1
img01865,1,1,1,1,1,1,0,left,standard,1
img01866,1,1,1,1,1,0,1,right,standard,1
img01867,1,1,1,1,1,0,1,right,standard,1
img01868,1,1,1,1,1,1,0,left,standard,1
img01869,1,1,1,1,1,1,0,left,standard,1
img01870,1,1,1,1,1,0,1,right,standard,1
img01871,1,1,1,1,1,1,0,left,standard,1
img01872,1,1,1,1,1,0,1,right,standard,1
img01873,1,1,1,1,1,1,0,left,standard,1
img01874,1,1,1,1,1,0,1,right,standard,1
img01875,1,1,1,1,1,1,0,left,standard,1
img01876,1,1,1,1,1,1,0,left,standard,1
img01877,1,1,2,1,1,1,0,left,standard,0
img01878,1,1,1,1,1,0,1,right,standard,1
img01879,1,1,1,1,1,1,0,left,standard,1
img01880,1,1,1,1,1,0,1,right,standard,1
img01881,1,1,1,1,1,1,0,left,standard,1
img01882,1,1,1,1,1,1,0,left,standard,1
img01883,1,1,1,1,1,0,1,right,standard,1
img01884,1,1,1,1,1,1,0,left,standard,1
img01885,1,1,1,1,1,0,1,right,standard,1
img01886,1,1,1,1,1,1,0,left,standard,1
img01887,1,1,1,1,1,0,1,right,standard,1
img01888,1,1,1,1,1,1,0,left,standard,1
img01889,1,1,1,1,1,0,1,right,standard,1
img01890,1,1,1,1,1,1,0,left,standard,1
img01891,1,1,1,1,1,0,1,right,standard,1
img01892,1,1,1,1,1,0,1,right,standard,1
img01893,1,1,1,1,1,0,1,right,standard,1
img01894,1,1,1,1,1,0,1,right,standard,1
img01895,1,1,1,1,1,1,0,left,standard,1
img01896,1,1,1,1,1,1,0,left,standard,1
img01897,1,1,1,1,2,0,1,right,standard,0
img01898,1,1,1,1,1,0,1,right,standard,1
img01899,1,1,2,1,1,1,0,left,standard,0
img01900,1,1,1,1,1,0,1,right,standard,1
img01901,1,1,1,1,1,1,0,left,standard,1
img01902,1,1,1,1,1,0,1,right,standard,1
img01903,1,1,1,1,1,1,0,left,standard,1
img01904,1,1,1,1,1,1,0,left,standard,1
img01905,1,1,1,1,1,1,0,left,standard,1
img01906,1,1,1,1,1,0,1,right,standard,1
img01907,1,1,1,1,1,1,0,left,standard,1
img01908,1,1,1,1,1,0,1,right,standard,1
img01909,1,1,1,1,1,0,1,right,standard,1
img01910,1,1,1,1,1,1,0,left,standard,1
img01911,1,1,1,1,1,0,1,right,standard,1
img01912,1,1,1,1,1,1,0,left,standard,1
img01913,1,1,2,1,1,0,1,right,standard,0
img01914,1,1,1,1,2,1,0,left,standard,0
img01915,1,1,1,1,1,0,1,right,standard,1
img01916,1,1,1,1,1,0,1,right,standard,1
img01917,1,1,1,1,1,1,0,left,standard,1
img01918,1,1,1,1,1,0,1,right,standard,1
img01919,1,1,1,1,1,1,0,left,standard,1
img01920,1,1,1,1,1,0,1,right,standard,1
img01921,1,1,1,1,1,1,0,left,standard,1
img01922,1,1,1,1,1,0,1,right,standard,1
img01923,1,1,1,1,1,1,0,left,standard,1
img01924,1,1,1,1,1,0,1,right,standard,1
img01925,1,1,1,1,2,1,0,left,standard,0
img01926,1,1,1,1,1,0,1,right,standard,1
img01927,1,1,1,1,1,1,0,left,standard,1
img01928,1,1,1,1,1,1,0,left,standard,1
img01929,1,1,1,1,1,0,1,right,standard,1
img01930,1,1,2,1,1,0,1,right,standard,0
img01931,1,1,2,1,1,1,0,left,standard,0
img01932,1,1,1,1,1,0,1,right,standard,1
img01933,1,1,1,1,1,1,0,left,standard,1
img01934,1,1,1,1,1,1,0,left,standard,1
img01935,1,1,1,1,1,0,1,right,standard,1
img01936,1,1,1,1,1,0,1,right,standard,1
img01937,1,1,1,1,1,1,0,left,standard,1
img01938,1,1,1,1,1,0,1,right,standard,1
img01939,1,1,1,1,1,0,1,right,standard,1
img01940,1,1,1,1,1,1,0,left,standard,1
img01941,1,1,1,1,1,0,1,right,standard,1
img01942,1,1,1,1,1,1,0,left,standard,1
img01943,1,1,1,1,2,0,1,right,standard,0
img01944,1,1,1,1,2,1,0,left,standard,0
img01945,1,1,1,1,1,1,0,left,standard,1
img01946,1,1,1,1,2,0,1,right,standard,0
img01947,1,1,1,1,1,1,0,left,standard,1
img01948,1,1,1,1,1,0,1,right,standard,1
img01949,1,1,1,1,1,1,0,left,standard,1
img01950,1,1,1,1,1,0,1,right,standard,1
img01951,1,1,1,1,1,0,1,right,standard,1
img01952,1,1,1,1,1,1,0,left,standard,1
img01953,1,1,1,1,1,1,0,left,standard,1
img01954,1,1,1,1,1,0,1,right,standard,1
img01955,1,1,1,1,1,1,0,left,standard,1
img01956,1,1,1,1,1,1,0,left,standard,1
img01957,1,1,1,1,1,0,1,right,standard,1
img01958,1,1,1,1,1,0,1,right,standard,1
img01959,1,1,1,1,1,1,0,left,standard,1
img01960,1,1,1,1,1,0,1,right,standard,1
img01961,1,1,1,1,1,1,0,left,standard,1
img01962,1,1,2,1,1,1,0,left,standard,0
img01963,1,1,1,1,1,0,1,right,standard,1
img01964,1,1,1,1,1,1,0,left,standard,1
img01965,1,1,1,1,1,1,0,left,standard,1
img01966,1,1,1,1,2,1,0,left,standard,0
img01967,1,1,1,1,1,0,1,right,standard,1
img01968,1,1,1,1,2,0,1,right,standard,0
img01969,1,1,1,1,1,1,0,left,standard,1
img01970,1,1,1,1,1,0,1,right,standard,1
img01971,1,1,1,1,1,1,0,left,standard,1
img01972,1,1,1,1,2,0,1,right,standard,0
img01973,1,1,1,1,2,0,1,right,standard,0
img01974,1,1,1,1,1,1,0,left,standard,1
img01975,1,1,2,1,1,1,0,left,standard,0
img01976,1,1,2,1,1,1,0,left,standard,0
img01977,1,1,1,1,1,1,0,left,standard,1
img01978,1,1,1,1,1,0,1,right,standard,1
img01979,1,1,1,1,1,0,1,right,standard,1
img01980,1,1,1,1,1,1,0,left,standard,1
img01981,1,1,1,1,1,0,1,right,standard,1
img01982,1,1,1,1,1,1,0,left,standard,1
img01983,1,1,1,1,2,0,1,right,standard,0
img01984,1,1,1,1,1,0,1,right,standard,1
img01985,1,1,1,1,1,0,1,right,standard,1
img01986,1,1,1,1,1,1,0,left,standard,1
img01987,1,1,1,1,1,1,0,left,standard,1
img01988,1,1,1,1,1,0,1,right,standard,1
img01989,1,1,1,1,1,1,0,left,standard,1
img01990,1,1,1,1,1,0,1,right,standard,1
img01991,1,1,1,1,1,1,0,left,standard,1
img01992,1,1,1,1,2,0,1,right,standard,0
img01993,1,1,1,1,1,1,0,left,standard,1
img01994,1,1,1,1,2,0,1,right,standard,0
img01995,1,1,1,1,1,0,1,right,standard,1
img01996,1,1,1,1,1,1,0,left,standard,1
img01997,1,1,1,1,1,1,0,left,standard,1
img01998,1,1,1,1,1,0,1,right,standard,1
img01999,1,1,1,1,1,0,1,right,standard,1
img02000,1,1,1,1,1,1,0,left,standard,1
img02001,1,1,1,1,1,1,0,left,standard,1
img02002,1,1,1,1,1,0,1,right,standard,1
img02003,1,1,1,1,1,0,1,right,standard,1
img02004,1,1,1,1,1,1,0,left,standard,1
img02005,1,1,1,1,1,0,1,right,standard,1
img02006,1,1,1,1,2,1,0,left,standard,0
img02007,1,1,2,1,1,0,1,right,standard,0
img02008,1,1,2,1,1,1,0,left,standard,0
img02009,1,1,2,1,1,0,1,right,standard,0
img02010,1,1,1,1,1,1,0,left,standard,1
img02011,1,1,1,1,1,1,0,left,standard,1
img02012,1,1,1,1,1,0,1,right,standard,1
img02013,1,1,1,1,1,0,1,right,standard,1
img02014,1,1,1,1,1,1,0,left,standard,1
img02015,1,1,1,1,2,0,1,right,standard,0
img02016,1,1,1,1,2,1,0,left,standard,0
img02017,1,1,1,1,1,0,1,right,standard,1
img02018,1,1,1,1,1,1,0,left,standard,1
img02019,1,1,1,1,1,1,0,left,standard,1
img02020,1,1,1,1,1,0,1,right,standard,1
img02021,1,1,1,1,1,0,1,right,standard,1
img02022,1,1,1,1,1,1,0,left,standard,1
img02023,1,1,1,1,1,0,1,right,standard,1
img02024,1,1,1,1,1,1,0,left,standard,1
img02025,1,1,1,1,1,0,1,right,standard,1
img02026,1,1,1,1,1,1,0,left,standard,1
img02027,1,1,1,1,1,0,1,right,standard,1
img02028,1,1,1,1,1,1,0,left,standard,1
img02029,1,1,1,1,1,1,0,left,standard,1
img02030,1,1,1,1,2,0,1,right,standard,0
img02031,1,1,1,1,2,0,1,right,standard,0
img02032,1,1,1,1,1,1,0,left,standard,1
img02033,1,1,1,1,1,1,0,left,standard,1
img02034,1,1,1,1,2,0,1,right,standard,0
img02035,1,1,1,1,1,1,0,left,standard,1
img02036,1,1,1,1,1,0,1,right,standard,1
img02037,1,1,1,1,1,0,1,right,standard,1
img02038,1,1,1,1,1,1,0,left,standard,1
img02039,1,1,1,1,1,1,0,left,standard,1
img02040,1,1,1,1,1,0,1,right,standard,1
img02041,1,1,1,1,1,0,1,right,standard,1
img02042,1,1,1,1,1,1,0,left,standard,1
img02043,1,1,2,1,1,0,1,right,standard,0
img02044,1,1,1,1,1,1,0,left,standard,1
img02045,1,1,2,1,1,0,1,right,standard,0
img02046,1,1,1,1,1,0,1,right,standard,1
img02047,1,1,1,1,1,1,0,left,standard,1
img02048,1,1,1,1,1,0,1,right,standard,1
img02049,1,1,1,1,1,1,0,left,standard,1
img02050,1,1,1,1,1,0,1,right,standard,1
img02051,1,1,1,1,1,0,1,right,standard,1
img02052,1,1,2,1,2,0,1,right,standard,0
img02053,1,1,1,1,1,0,1,right,standard,1
img02054,1,1,1,1,1,1,0,left,standard,1
img02055,1,1,1,1,1,0,1,right,standard,1
img02056,1,1,1,1,1,0,1,right,standard,1
img02057,1,1,1,1,1,1,0,left,standard,1
img02058,1,1,1,1,2,0,1,right,standard,0
img02059,1,1,1,1,1,0,1,right,standard,1
img02060,1,1,1,1,1,0,1,right,standard,1
img02061,1,1,1,1,1,1,0,left,standard,1
img02062,1,1,1,1,1,0,1,right,standard,1
img02063,1,1,1,1,1,1,0,left,standard,1
img02064,1,1,1,1,1,0,1,right,standard,1
img02065,1,1,1,1,1,1,0,left,standard,1
img02066,1,1,1,1,2,0,1,right,standard,0
img02067,1,1,1,1,2,0,1,right,standard,0
img02068,1,1,1,1,2,1,0,left,standard,0
img02069,1,1,1,1,1,0,1,right,standard,1
img02070,1,1,1,1,1,1,0,left,standard,1
img02071,1,1,1,1,1,1,0,left,standard,1
img02072,1,1,1,1,1,0,1,right,standard,1
img02073,1,1,1,1,1,1,0,left,standard,1
img02074,1,1,2,1,1,0,1,right,standard,0
img02075,1,1,1,1,1,1,0,left,standard,1
img02076,1,1,1,1,1,1,0,left,standard,1
img02077,1,1,1,1,2,0,1,right,standard,0
img02078,1,1,2,1,1,0,1,right,standard,0
img02079,1,1,2,1,1,1,0,left,standard,0
img02080,1,1,2,1,1,0,1,right,standard,0
img02081,1,1,2,1,1,1,0,left,standard,0
img02082,1,1,1,1,2,1,0,left,standard,0
img02083,1,1,1,1,1,0,1,right,standard,1
img02084,1,1,1,1,1,1,0,left,standard,1
img02085,1,1,1,1,1,0,1,right,standard,1
img02086,1,1,1,1,1,1,0,left,standard,1
img02087,1,1,1,1,1,0,1,right,standard,1
img02088,1,1,1,1,1,1,0,left,standard,1
img02089,1,1,1,1,1,1,0,left,standard,1
img02090,1,1,1,1,1,0,1,right,standard,1
img02091,1,1,1,1,1,0,1,right,standard,1
img02092,1,1,1,1,1,1,0,left,standard,1
img02093,1,1,1,1,1,1,0,left,standard,1
img02094,1,1,1,1,1,0,1,right,standard,1
img02095,1,1,1,1,1,0,1,right,standard,1
img02096,1,1,1,1,1,1,0,left,standard,1
img02097,1,1,1,1,1,0,1,right,standard,1
img02098,1,1,1,1,1,1,0,left,standard,1
img02099,1,1,1,1,1,1,0,left,standard,1
img02100,1,1,1,1,1,0,1,right,standard,1
img02101,1,1,2,1,1,0,1,right,standard,0
img02102,1,1,1,1,1,1,0,left,standard,1
img02103,1,1,1,1,1,1,0,left,standard,1
img02104,1,1,1,1,1,0,1,right,standard,1
img02105,1,1,1,1,1,0,1,right,standard,1
img02106,1,1,1,1,1,1,0,left,standard,1
img02107,1,1,1,1,1,0,1,right,standard,1
img02108,1,1,1,1,1,1,0,left,standard,1
img02109,1,1,1,1,1,0,1,right,standard,1
img02110,1,1,1,1,1,1,0,left,standard,1
img02111,1,1,2,1,1,1,0,left,standard,0
img02112,1,1,1,1,1,0,1,right,standard,1
img02113,1,1,1,1,1,1,0,left,standard,1
img02114,1,1,1,1,1,0,1,right,standard,1
img02115,1,1,1,1,1,1,0,left,standard,1
img02116,1,1,1,1,1,0,1,right,standard,1
img02117,1,1,1,1,1,0,1,right,standard,1
img02118,1,1,1,1,1,1,0,left,standard,1
img02119,1,1,1,1,2,0,1,right,standard,0
img02120,1,1,1,1,1,1,0,left,standard,1
img02121,1,1,1,1,1,1,0,left,standard,1
img02122,1,1,1,1,1,0,1,right,standard,1
img02123,1,1,1,1,1,0,1,right,standard,1
img02124,1,1,1,1,1,1,0,left,standard,1
img02125,1,1,1,1,1,1,0,left,standard,1
img02126,1,1,1,1,1,0,1,right,standard,1
img02127,1,1,2,1,1,0,1,right,standard,0
img02128,1,1,1,1,1,1,0,left,standard,1
img02129,1,1,1,1,2,0,1,right,standard,0
img02130,1,1,1,1,2,1,0,left,standard,0
img02131,1,1,1,1,1,0,1,right,standard,1
img02132,1,1,1,1,1,1,0,left,standard,1
img02133,1,1,1,1,1,1,0,left,standard,1
img02134,1,1,1,1,1,0,1,right,standard,1
img02135,1,1,2,1,1,0,1,right,standard,0
img02136,1,1,2,1,1,1,0,left,standard,0
img02137,1,1,1,1,1,0,1,right,standard,1
img02138,1,1,1,1,1,1,0,left,standard,1
img02139,1,1,1,1,1,1,0,left,standard,1
img02140,1,1,1,1,1,0,1,right,standard,1
img02141,1,1,1,1,1,0,1,right,standard,1
img02142,1,1,1,1,1,1,0,left,standard,1
img02143,1,1,1,1,1,0,1,right,standard,1
img02144,1,1,1,1,1,1,0,left,standard,1
img02145,1,1,1,1,1,0,1,right,standard,1
img02146,1,1,1,1,1,1,0,left,standard,1
img02147,1,1,1,1,2,0,1,right,standard,0
img02148,1,1,1,1,1,1,0,left,standard,1
img02149,1,1,1,1,1,0,1,right,standard,1
img02150,1,1,1,1,1,1,0,left,standard,1
img02151,1,1,1,1,1,1,0,left,standard,1
img02152,1,1,1,1,1,0,1,right,standard,1
img02153,1,1,1,1,1,0,1,right,standard,1
img02154,1,1,1,1,1,1,0,left,standard,1
img02155,1,1,1,1,1,0,1,right,standard,1
img02156,1,1,1,1,2,0,1,right,standard,0
img02157,1,1,1,1,2,0,1,right,standard,0
img02158,1,1,1,1,2,1,0,left,standard,0
img02159,1,1,1,1,1,0,1,right,standard,1
img02160,1,1,1,1,1,1,0,left,standard,1
img02161,1,1,1,1,1,0,1,right,standard,1
img02162,1,1,1,1,1,1,0,left,standard,1
img02163,1,1,1,1,1,1,0,left,standard,1
img02164,1,1,1,1,1,0,1,right,standard,1
img02165,1,1,1,1,1,0,1,right,standard,1
img02166,1,1,1,1,2,1,0,left,standard,0
img02167,1,1,1,1,1,0,1,right,standard,1
img02168,1,1,1,1,2,1,0,left,standard,0
img02169,1,1,2,1,1,0,1,right,standard,0
img02170,1,1,1,1,1,1,0,left,standard,1
img02171,1,1,1,1,1,0,1,right,standard,1
img02172,1,1,1,1,1,1,0,left,standard,1
img02173,1,1,1,1,1,0,1,right,standard,1
img02174,1,1,1,1,1,1,0,left,standard,1
img02175,1,1,1,1,1,1,0,left,standard,1
img02176,1,1,1,1,1,0,1,right,standard,1
img02177,1,1,1,1,1,0,1,right,standard,1
img02178,1,1,1,1,1,1,0,left,standard,1
img02179,1,1,1,1,1,0,1,right,standard,1
img02180,1,1,1,1,1,0,1,right,standard,1
img02181,1,1,1,1,1,0,1,right,standard,1
img02182,1,1,1,1,1,1,0,left,standard,1
img02183,1,1,1,1,1,0,1,right,standard,1
img02184,1,1,1,1,2,1,0,left,standard,0
img02185,1,1,1,1,1,0,1,right,standard,1
img02186,1,1,1,1,1,1,0,left,standard,1
img02187,1,1,1,1,1,0,1,right,standard,1
img02188,1,1,1,1,1,1,0,left,standard,1
img02189,1,1,1,1,1,0,1,right,standard,1
img02190,1,1,2,1,1,1,0,left,standard,0
img02191,1,1,1,1,1,0,1,right,standard,1
img02192,1,1,1,1,1,1,0,left,standard,1
img02193,1,1,1,1,1,0,1,right,standard,1
img02194,1,1,1,1,1,1,0,left,standard,1
img02195,1,1,1,1,1,1,0,left,standard,1
img02196,1,1,2,1,1,0,1,right,standard,0
img02197,1,1,2,1,1,1,0,left,standard,0
img02198,1,1,1,1,1,0,1,right,standard,1
img02199,1,1,1,1,1,1,0,left,standard,1
img02200,1,1,1,1,1,0,1,right,standard,1
img02201,1,1,1,1,1,1,0,left,standard,1
img02202,1,1,1,1,1,0,1,right,standard,1
img02203,1,1,1,1,1,1,0,left,standard,1
img02204,1,1,2,1,1,0,1,right,standard,0
img02205,1,1,2,1,1,1,0,left,standard,0
img02206,1,1,1,1,1,0,1,right,standard,1
img02207,1,1,1,1,1,1,0,left,standard,1
img02208,1,1,1,1,1,1,0,left,standard,1
img02209,1,1,1,1,1,0,1,right,standard,1
img02210,1,1,1,1,1,1,0,left,standard,1
img02211,1,1,1,1,1,0,1,right,standard,1
img02212,1,1,1,1,1,1,0,left,standard,1
img02213,1,1,1,1,1,0,1,right,standard,1
img02214,1,1,1,1,1,1,0,left,standard,1
img02215,1,1,1,1,1,0,1,right,standard,1
img02216,1,1,1,1,1,1,0,left,standard,1
img02217,1,1,1,1,1,1,0,left,standard,1
img02218,1,1,1,1,1,0,1,right,standard,1
img02219,1,1,1,1,1,1,0,left,standard,1
img02220,1,1,1,1,1,0,1,right,standard,1
img02221,1,1,1,1,1,0,1,right,standard,1
img02222,1,1,1,1,1,1,0,left,standard,1
img02223,1,1,1,1,1,1,0,left,standard,1
img02224,1,1,1,1,1,0,1,right,standard,1
img02225,1,1,2,1,1,1,0,left,standard,0
img02226,1,1,1,1,1,0,1,right,standard,1
img02227,1,1,1,1,1,1,0,left,standard,1
img02228,1,1,1,1,2,0,1,right,standard,0
img02229,1,1,1,1,1,1,0,left,standard,1
img02230,1,1,1,1,1,0,1,right,standard,1
img02231,1,1,1,1,1,1,0,left,standard,1
img02232,1,1,1,1,1,0,1,right,standard,1
img02233,1,1,1,1,1,1,0,left,standard,1
img02234,1,1,1,1,1,1,0,left,standard,1
img02235,1,1,1,1,1,0,1,right,standard,1
img02236,1,1,1,1,1,1,0,left,standard,1
img02237,1,1,1,1,2,0,1,right,standard,0
img02238,1,1,1,1,1,0,1,right,standard,1
img02239,1,1,1,1,1,1,0,left,standard,1
img02240,1,1,1,1,2,0,1,right,standard,0
img02241,1,1,1,1,2,1,0,left,standard,0
img02242,1,1,1,1,1,0,1,right,standard,1
img02243,1,1,1,1,1,1,0,left,standard,1
img02244,1,1,1,1,1,1,0,left,standard,1
img02245,1,1,1,1,1,0,1,right,standard,1
img02246,1,1,1,1,1,1,0,left,standard,1
img02247,1,1,1,1,1,0,1,right,standard,1
img02248,1,1,1,1,1,1,0,left,standard,1
img02249,1,1,1,1,1,0,1,right,standard,1
