name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source
img02348,1,1,1,1,1,1,1,0,left,standard,brset
img02349,1,1,1,1,1,1,0,1,right,standard,brset
img02350,1,1,1,1,1,1,1,0,left,standard,brset
img02351,1,1,1,1,1,1,0,1,right,standard,brset
img02352,1,1,1,1,1,1,1,0,left,standard,brset
img02353,1,1,1,1,1,1,0,1,right,standard,brset
img02354,1,1,1,1,1,1,1,0,left,standard,brset
img02355,1,1,1,1,1,1,0,1,right,standard,brset
img02356,1,1,1,1,1,1,1,0,left,standard,brset
img02357,1,1,1,1,1,1,1,0,left,standard,brset
img02358,1,1,1,1,0,0,0,1,right,standard,brset
img02359,1,1,1,1,1,1,0,1,right,standard,brset
img02360,1,1,1,1,1,1,1,0,left,standard,brset
img02361,1,1,1,1,1,1,0,1,right,standard,brset
img02362,1,1,1,1,1,1,1,0,left,standard,brset
img02363,1,1,1,1,1,1,0,1,right,standard,brset
img02364,1,1,1,1,1,1,1,0,left,standard,brset
img02365,1,1,1,1,1,1,0,1,right,standard,brset
img02366,1,1,1,1,0,0,1,0,left,standard,brset
img02367,1,1,1,1,1,1,0,1,right,standard,brset
img02368,1,1,1,1,0,0,1,0,left,standard,brset
img02369,1,1,1,1,1,1,0,1,right,standard,brset
img02370,1,1,1,1,1,1,1,0,left,standard,brset
img02371,1,1,1,1,1,1,0,1,right,standard,brset
img02372,1,1,1,1,1,1,1,0,left,standard,brset
img02373,1,1,1,1,1,1,0,1,right,standard,brset
img02374,1,1,1,1,1,1,1,0,left,standard,brset
img02375,1,1,1,1,1,1,0,1,right,standard,brset
img02376,1,1,1,1,1,1,1,0,left,standard,brset
img02377,1,1,1,1,1,1,1,0,left,standard,brset
img02378,1,1,1,1,0,0,0,1,right,standard,brset
img02379,1,1,1,1,1,1,0,1,right,standard,brset
img02380,1,1,1,1,1,1,1,0,left,standard,brset
img02381,1,1,1,1,1,1,0,1,right,standard,brset
img02382,1,1,1,1,1,1,1,0,left,standard,brset
img02383,1,1,1,1,1,1,1,0,left,standard,brset
img02384,1,1,1,1,1,1,1,0,left,standard,brset
img02385,1,1,1,1,1,1,0,1,right,standard,brset
img02386,1,1,1,1,1,1,0,1,right,standard,brset
img02387,1,1,1,1,1,1,1,0,left,standard,brset
img02388,1,1,1,1,1,1,1,0,left,standard,brset
img02389,1,1,1,1,1,1,0,1,right,standard,brset
img02390,1,1,1,1,1,1,0,1,right,standard,brset
img02391,1,1,1,1,1,1,1,0,left,standard,brset
img02392,1,1,1,1,1,1,0,1,right,standard,brset
img02393,1,1,1,1,1,1,1,0,left,standard,brset
img02394,1,1,1,1,1,1,0,1,right,standard,brset
img02395,1,1,1,1,1,1,1,0,left,standard,brset
img02396,1,1,1,1,0,0,1,0,left,standard,brset
img02397,1,1,1,1,0,0,0,1,right,standard,brset
img02398,1,1,1,1,0,0,0,1,right,standard,brset
img02399,1,1,1,1,1,1,1,0,left,standard,brset
img02400,1,1,1,1,1,1,0,1,right,standard,brset
img02401,1,1,1,1,1,1,1,0,left,standard,brset
img02402,1,1,1,1,1,1,0,1,right,standard,brset
img02403,1,1,1,1,1,1,0,1,right,standard,brset
img02404,1,1,1,1,1,1,1,0,left,standard,brset
img02405,1,1,1,1,1,1,0,1,right,standard,brset
img02406,1,1,1,1,1,1,0,1,right,standard,brset
img02407,1,1,1,1,1,1,1,0,left,standard,brset
img02408,1,1,1,1,1,1,0,1,right,standard,brset
img02409,1,1,1,1,0,0,1,0,left,standard,brset
img02410,1,1,1,1,1,1,1,0,left,standard,brset
img02411,1,1,1,1,1,1,0,1,right,standard,brset
img02412,1,1,1,1,1,1,1,0,left,standard,brset
img02413,1,1,1,1,0,0,0,1,right,standard,brset
img02414,1,1,1,1,1,1,0,1,right,standard,brset
img02415,1,1,1,1,1,1,1,0,left,standard,brset
img02416,1,1,1,1,1,1,0,1,right,standard,brset
img02417,1,1,1,1,1,1,1,0,left,standard,brset
img02418,1,1,1,1,1,1,0,1,right,standard,brset
img02419,1,1,1,1,1,1,1,0,left,standard,brset
img02420,1,1,1,1,1,1,0,1,right,standard,brset
img02421,1,1,1,1,1,1,1,0,left,standard,brset
img02422,1,1,1,1,1,1,0,1,right,standard,brset
img02423,1,1,1,1,1,1,1,0,left,standard,brset
img02424,1,1,1,1,1,1,0,1,right,standard,brset
img02425,1,1,1,1,1,1,1,0,left,standard,brset
img02426,1,1,1,1,1,1,0,1,right,standard,brset
img02427,1,1,1,1,0,0,1,0,left,standard,brset
img02428,1,1,1,1,1,1,0,1,right,standard,brset
img02429,1,1,1,1,1,1,1,0,left,standard,brset
img02430,1,1,1,1,1,1,1,0,left,standard,brset
img02431,1,1,1,1,1,1,0,1,right,standard,brset
img02432,1,1,1,1,1,1,0,1,right,standard,brset
img02433,1,1,1,1,1,1,1,0,left,standard,brset
img02434,1,1,1,1,1,1,1,0,left,standard,brset
img02435,1,1,1,1,1,1,0,1,right,standard,brset
img02436,1,1,1,1,1,1,0,1,right,standard,brset
img02437,1,1,1,1,1,1,1,0,left,standard,brset
img02438,1,1,1,1,1,1,1,0,left,standard,brset
img02439,1,1,1,1,1,1,0,1,right,standard,brset
img02440,1,1,1,1,1,1,0,1,right,standard,brset
img02441,1,1,1,1,1,1,1,0,left,standard,brset
img02442,1,1,1,1,1,1,1,0,left,standard,brset
img02443,1,1,1,1,1,1,0,1,right,standard,brset
img02444,1,1,1,1,1,1,0,1,right,standard,brset
img02445,1,1,1,1,1,1,0,1,right,standard,brset
img02446,1,1,1,1,1,1,1,0,left,standard,brset
img02447,1,1,1,1,1,1,1,0,left,standard,brset
img02448,1,1,1,1,0,0,0,1,right,standard,brset
img02449,1,1,1,1,1,1,0,1,right,standard,brset
img02450,1,1,1,1,1,1,1,0,left,standard,brset
img02451,1,1,1,1,1,1,0,1,right,standard,brset
img02452,1,1,1,1,1,1,1,0,left,standard,brset
img02453,1,1,1,1,1,1,0,1,right,standard,brset
img02454,1,1,1,1,1,1,1,0,left,standard,brset
img02455,1,1,1,1,1,1,1,0,left,standard,brset
img02456,1,1,1,1,1,1,0,1,right,standard,brset
img02457,1,1,1,1,1,1,0,1,right,standard,brset
img02458,1,1,1,1,1,1,1,0,left,standard,brset
img02459,1,1,1,1,1,1,0,1,right,standard,brset
img02460,1,1,1,1,1,1,1,0,left,standard,brset
img02461,1,1,1,1,1,1,0,1,right,standard,brset
img02462,1,1,1,1,1,1,1,0,left,standard,brset
img02463,1,1,1,1,0,0,0,1,right,standard,brset
img02464,1,1,1,1,0,0,1,0,left,standard,brset
img02465,1,1,1,1,1,1,0,1,right,standard,brset
img02466,0,0,1,1,1,0,1,0,left,standard,brset
img02467,1,1,1,1,1,1,1,0,left,standard,brset
img02468,1,1,1,1,1,1,0,1,right,standard,brset
img02469,1,1,1,1,1,1,1,0,left,standard,brset
img02470,1,1,1,1,1,1,0,1,right,standard,brset
img02471,1,1,1,1,0,0,1,0,left,standard,brset
img02472,1,1,1,1,1,1,0,1,right,standard,brset
img02473,1,1,1,1,1,1,0,1,right,standard,brset
img02474,1,1,1,1,1,1,1,0,left,standard,brset
img02475,1,1,1,1,1,1,0,1,right,standard,brset
img02476,1,1,1,1,1,1,1,0,left,standard,brset
img02477,1,1,1,1,1,1,0,1,right,standard,brset
img02478,1,1,1,1,1,1,1,0,left,standard,brset
img02479,1,1,1,1,1,1,0,1,right,standard,brset
img02480,1,1,1,1,1,1,1,0,left,standard,brset
img02481,1,1,1,1,1,1,0,1,right,standard,brset
img02482,1,1,1,1,1,1,1,0,left,standard,brset
img02483,1,1,1,1,1,1,0,1,right,standard,brset
img02484,1,1,1,1,1,1,1,0,left,standard,brset
img02485,1,1,1,1,1,1,1,0,left,standard,brset
img02486,1,1,1,1,0,0,0,1,right,standard,brset
img02487,1,1,1,1,1,1,0,1,right,standard,brset
img02488,1,1,1,1,1,1,1,0,left,standard,brset
img02489,1,1,1,1,1,1,1,0,left,standard,brset
img02490,1,1,1,1,1,1,0,1,right,standard,brset
img02491,1,1,1,1,1,1,0,1,right,standard,brset
img02492,1,1,1,1,1,1,1,0,left,standard,brset
img02493,1,1,1,1,1,1,0,1,right,standard,brset
img02494,1,1,1,1,1,1,1,0,left,standard,brset
img02495,1,1,1,1,1,1,1,0,left,standard,brset
img02496,1,1,1,1,1,1,0,1,right,standard,brset
img02497,1,1,1,1,1,1,0,1,right,standard,brset
img02498,1,1,1,1,1,1,1,0,left,standard,brset
img02499,1,1,1,1,1,1,0,1,right,standard,brset
img02500,1,1,1,1,1,1,1,0,left,standard,brset
img02501,1,1,1,1,1,1,0,1,right,standard,brset
img02502,1,1,1,1,1,1,1,0,left,standard,brset
img02503,1,1,0,1,1,0,0,1,right,standard,brset
img02504,1,1,0,1,1,0,0,1,right,standard,brset
img02505,1,1,1,1,1,1,1,0,left,standard,brset
img02506,1,1,1,1,1,1,0,1,right,standard,brset
img02507,1,1,1,1,1,1,0,1,right,standard,brset
img02508,1,1,0,1,0,0,1,0,left,standard,brset
img02509,1,1,1,1,1,1,0,1,right,standard,brset
img02510,1,1,1,1,1,1,1,0,left,standard,brset
img02511,1,1,1,1,1,1,0,1,right,standard,brset
img02512,1,1,1,1,1,1,1,0,left,standard,brset
img02513,1,1,1,1,1,1,0,1,right,standard,brset
img02514,1,1,1,1,1,1,0,1,right,standard,brset
img02515,1,1,1,1,1,1,1,0,left,standard,brset
img02516,1,1,1,1,1,1,1,0,left,standard,brset
img02517,1,1,1,1,1,1,0,1,right,standard,brset
img02518,1,1,1,1,1,1,0,1,right,standard,brset
img02519,1,1,0,1,1,0,1,0,left,standard,brset
img02520,1,1,1,1,1,1,1,0,left,standard,brset
img02521,1,1,1,1,1,1,0,1,right,standard,brset
img02522,1,1,1,1,0,0,0,1,right,standard,brset
img02523,1,1,1,1,1,1,1,0,left,standard,brset
img02524,1,1,1,1,1,1,1,0,left,standard,brset
img02525,1,1,1,1,1,1,0,1,right,standard,brset
img02526,1,1,1,1,1,1,1,0,left,standard,brset
img02527,1,1,1,1,1,1,1,0,left,standard,brset
img02528,1,1,1,1,1,1,0,1,right,standard,brset
img02529,1,1,1,1,1,1,0,1,right,standard,brset
img02530,1,1,1,1,1,1,1,0,left,standard,brset
img02531,1,1,1,1,1,1,0,1,right,standard,brset
img02532,1,1,1,1,1,1,1,0,left,standard,brset
img02533,1,1,1,1,1,1,0,1,right,standard,brset
img02534,1,1,1,1,1,1,0,1,right,standard,brset
img02535,1,1,1,1,1,1,1,0,left,standard,brset
img02536,1,1,1,1,1,1,1,0,left,standard,brset
img02537,1,1,1,1,1,1,0,1,right,standard,brset
img02538,1,1,1,1,1,1,0,1,right,standard,brset
img02539,1,1,1,1,1,1,1,0,left,standard,brset
img02540,1,1,1,1,1,1,0,1,right,standard,brset
img02541,1,1,1,1,1,1,1,0,left,standard,brset
img02542,1,1,1,1,1,1,0,1,right,standard,brset
img02543,1,1,1,1,0,0,1,0,left,standard,brset
img02544,1,1,1,1,1,1,1,0,left,standard,brset
img02545,1,1,1,1,1,1,0,1,right,standard,brset
img02546,1,1,1,1,1,1,0,1,right,standard,brset
img02547,1,1,1,1,1,1,1,0,left,standard,brset
img02548,1,1,1,1,1,1,0,1,right,standard,brset
img02549,1,1,1,1,1,1,1,0,left,standard,brset
img02550,1,1,1,1,1,1,0,1,right,standard,brset
img02551,1,1,1,1,1,1,1,0,left,standard,brset
img02552,1,1,1,1,1,1,0,1,right,standard,brset
img02553,1,1,1,1,1,1,1,0,left,standard,brset
img02554,1,1,1,1,1,1,0,1,right,standard,brset
img02555,1,1,1,1,1,1,0,1,right,standard,brset
img02556,1,1,1,1,1,1,1,0,left,standard,brset
img02557,1,1,1,1,1,1,1,0,left,standard,brset
img02558,1,1,1,1,1,1,0,1,right,standard,brset
img02559,1,1,1,1,1,1,0,1,right,standard,brset
img02560,1,1,1,1,1,1,1,0,left,standard,brset
img02561,1,1,1,1,1,1,0,1,right,standard,brset
img02562,1,1,1,1,1,1,1,0,left,standard,brset
img02563,1,1,1,1,1,1,0,1,right,standard,brset
img02564,1,1,1,1,1,1,1,0,left,standard,brset
img02565,1,1,1,1,1,1,0,1,right,standard,brset
img02566,1,1,1,1,1,1,1,0,left,standard,brset
img02567,1,1,1,1,1,1,0,1,right,standard,brset
img02568,1,1,1,1,1,1,1,0,left,standard,brset
img02569,1,1,1,1,1,1,0,1,right,standard,brset
img02570,1,1,1,1,1,1,1,0,left,standard,brset
img02571,1,1,1,1,1,1,0,1,right,standard,brset
img02572,1,1,1,1,1,1,1,0,left,standard,brset
img02573,1,1,1,1,1,1,1,0,left,standard,brset
img02574,1,1,1,1,1,1,0,1,right,standard,brset
img02575,1,1,1,1,1,1,0,1,right,standard,brset
img02576,1,1,1,1,1,1,1,0,left,standard,brset
img02577,1,1,1,1,1,1,0,1,right,standard,brset
img02578,1,1,1,1,1,1,1,0,left,standard,brset
img02579,1,1,1,1,0,0,1,0,left,standard,brset
img02580,1,1,1,1,1,1,0,1,right,standard,brset
img02581,1,1,1,1,0,0,1,0,left,standard,brset
img02582,1,1,1,1,1,1,0,1,right,standard,brset
img02583,1,1,1,1,1,1,1,0,left,standard,brset
img02584,1,1,1,1,1,1,0,1,right,standard,brset
img02585,1,1,1,1,1,1,1,0,left,standard,brset
img02586,1,1,1,1,1,1,0,1,right,standard,brset
img02587,1,1,1,1,1,1,0,1,right,standard,brset
img02588,1,1,1,1,1,1,1,0,left,standard,brset
img02589,1,1,1,1,1,1,1,0,left,standard,brset
img02590,1,1,1,1,1,1,0,1,right,standard,brset
img02591,1,1,1,1,0,0,1,0,left,standard,brset
img02592,1,1,1,1,1,1,0,1,right,standard,brset
img02593,1,1,1,1,1,1,0,1,right,standard,brset
img02594,1,1,1,1,1,1,1,0,left,standard,brset
img02595,1,1,1,1,1,1,0,1,right,standard,brset
img02596,1,1,1,1,1,1,1,0,left,standard,brset
img02597,1,1,0,1,1,0,0,1,right,standard,brset
img02598,1,1,0,1,1,0,1,0,left,standard,brset
img02599,1,1,1,1,1,1,0,1,right,standard,brset
img02600,1,1,1,1,1,1,1,0,left,standard,brset
img02601,1,1,1,1,1,1,1,0,left,standard,brset
img02602,1,1,1,1,1,1,0,1,right,standard,brset
img02603,1,1,1,1,0,0,1,0,left,standard,brset
img02604,1,1,1,1,1,1,0,1,right,standard,brset
img02605,1,1,1,1,1,1,1,0,left,standard,brset
img02606,1,1,1,1,1,1,0,1,right,standard,brset
img02607,1,1,1,1,0,0,1,0,left,standard,brset
img02608,1,1,1,1,1,1,1,0,left,standard,brset
img02609,1,1,1,1,1,1,0,1,right,standard,brset
img02610,1,1,1,1,1,1,1,0,left,standard,brset
img02611,1,1,1,1,1,1,0,1,right,standard,brset
img02612,1,1,1,1,1,1,0,1,right,standard,brset
img02613,1,1,1,1,1,1,1,0,left,standard,brset
img02614,1,1,1,1,1,1,0,1,right,standard,brset
img02615,1,1,1,1,1,1,1,0,left,standard,brset
img02616,1,1,1,1,1,1,0,1,right,standard,brset
img02617,1,1,1,1,1,1,1,0,left,standard,brset
img02618,1,1,1,1,1,1,0,1,right,standard,brset
img02619,1,1,1,1,1,1,1,0,left,standard,brset
img02620,1,1,1,1,1,1,1,0,left,standard,brset
img02621,1,1,1,1,1,1,0,1,right,standard,brset
img02622,1,1,1,1,1,1,0,1,right,standard,brset
img02623,1,1,1,1,1,1,1,0,left,standard,brset
img02624,1,1,1,1,1,1,1,0,left,standard,brset
img02625,1,1,1,1,0,0,0,1,right,standard,brset
img02626,1,1,1,1,1,1,0,1,right,standard,brset
img02627,1,1,1,1,1,1,1,0,left,standard,brset
img02628,1,1,1,1,1,1,0,1,right,standard,brset
img02629,1,1,1,1,1,1,1,0,left,standard,brset
img02630,1,1,1,1,1,1,0,1,right,standard,brset
img02631,1,1,1,1,1,1,1,0,left,standard,brset
img02632,1,1,1,1,1,1,0,1,right,standard,brset
img02633,1,1,1,1,1,1,1,0,left,standard,brset
img02634,1,1,1,1,1,1,0,1,right,standard,brset
img02635,1,1,1,1,1,1,1,0,left,standard,brset
img02636,1,1,1,1,1,1,0,1,right,standard,brset
img02637,1,1,1,1,1,1,1,0,left,standard,brset
img02638,1,1,1,1,1,1,1,0,left,standard,brset
img02639,1,1,1,1,0,0,0,1,right,standard,brset
img02640,1,1,1,1,0,0,0,1,right,standard,brset
img02641,1,1,1,1,1,1,1,0,left,standard,brset
img02642,1,1,1,1,1,1,0,1,right,standard,brset
img02643,1,1,1,1,1,1,1,0,left,standard,brset
img02644,1,1,1,1,1,1,0,1,right,standard,brset
img02645,1,1,1,1,1,1,1,0,left,standard,brset
img02646,1,1,1,1,1,1,0,1,right,standard,brset
img02647,1,1,1,1,1,1,1,0,left,standard,brset
img02648,1,1,1,1,1,1,1,0,left,standard,brset
img02649,1,1,1,1,1,1,1,0,left,standard,brset
img02650,1,1,1,1,1,1,0,1,right,standard,brset
img02651,1,1,1,1,1,1,1,0,left,standard,brset
img02652,1,1,1,1,1,1,1,0,left,standard,brset
img02653,1,1,1,1,0,0,0,1,right,standard,brset
img02654,1,1,0,1,1,0,0,1,right,standard,brset
img02655,1,1,1,1,1,1,1,0,left,standard,brset
img02656,1,1,1,1,1,1,0,1,right,standard,brset
img02657,1,1,1,1,1,1,1,0,left,standard,brset
img02658,1,1,1,1,1,1,0,1,right,standard,brset
img02659,1,1,1,1,1,1,1,0,left,standard,brset
img02660,1,1,1,1,1,1,0,1,right,standard,brset
img02661,1,1,1,1,1,1,1,0,left,standard,brset
img02662,1,1,1,1,1,1,0,1,right,standard,brset
img02663,1,1,1,1,1,1,1,0,left,standard,brset
img02664,1,1,1,1,1,1,1,0,left,standard,brset
img02665,1,1,1,1,1,1,0,1,right,standard,brset
img02666,1,1,1,1,1,1,1,0,left,standard,brset
img02667,1,1,1,1,1,1,0,1,right,standard,brset
img02668,1,1,1,1,1,1,1,0,left,standard,brset
img02669,1,1,1,1,1,1,1,0,left,standard,brset
img02670,1,1,1,1,1,1,0,1,right,standard,brset
img02671,1,1,1,1,1,1,0,1,right,standard,brset
img02672,1,1,1,1,1,1,1,0,left,standard,brset
img02673,1,1,1,1,1,1,1,0,left,standard,brset
img02674,1,1,1,1,0,0,0,1,right,standard,brset
img02675,1,1,1,1,1,1,0,1,right,standard,brset
img02676,1,1,1,1,0,0,1,0,left,standard,brset
img02677,1,1,1,1,1,1,1,0,left,standard,brset
img02678,1,1,1,1,1,1,0,1,right,standard,brset
img02679,1,1,1,1,1,1,1,0,left,standard,brset
img02680,1,1,1,1,1,1,0,1,right,standard,brset
img02681,1,1,1,1,1,1,1,0,left,standard,brset
img02682,1,1,1,1,1,1,1,0,left,standard,brset
img02683,1,1,1,1,1,1,0,1,right,standard,brset
img02684,1,1,1,1,1,1,0,1,right,standard,brset
img02685,1,1,1,1,1,1,0,1,right,standard,brset
img02686,1,1,1,1,0,0,1,0,left,standard,brset
img02687,1,1,1,1,1,1,0,1,right,standard,brset
img02688,1,1,1,1,1,1,1,0,left,standard,brset
img02689,1,1,1,1,1,1,1,0,left,standard,brset
img02690,1,1,1,1,1,1,0,1,right,standard,brset
img02691,1,1,1,1,1,1,1,0,left,standard,brset
img02692,1,1,1,1,0,0,0,1,right,standard,brset
img02693,1,1,1,1,1,1,0,1,right,standard,brset
img02694,1,1,1,1,1,1,1,0,left,standard,brset
img02695,1,1,1,1,1,1,0,1,right,standard,brset
img02696,1,1,1,1,1,1,1,0,left,standard,brset
img02697,1,1,1,1,1,1,0,1,right,standard,brset
img02698,1,1,1,1,1,1,1,0,left,standard,brset
img02699,1,1,1,1,1,1,0,1,right,standard,brset
img02700,1,1,1,1,1,1,1,0,left,standard,brset
img02701,1,1,1,1,1,1,1,0,left,standard,brset
img02702,1,1,1,1,1,1,0,1,right,standard,brset
img02703,1,1,1,1,1,1,0,1,right,standard,brset
img02704,1,1,1,1,1,1,1,0,left,standard,brset
img02705,1,1,1,1,1,1,0,1,right,standard,brset
img02706,1,1,1,1,1,1,1,0,left,standard,brset
img02707,1,1,1,1,1,1,0,1,right,standard,brset
img02708,1,1,1,1,1,1,1,0,left,standard,brset
img02709,1,1,1,1,1,1,0,1,right,standard,brset
img02710,1,1,1,1,1,1,1,0,left,standard,brset
img02711,1,1,1,1,1,1,0,1,right,standard,brset
img02712,1,1,1,1,1,1,1,0,left,standard,brset
img02713,1,1,1,1,1,1,0,1,right,standard,brset
img02714,1,1,1,1,1,1,1,0,left,standard,brset
img02715,1,1,1,1,1,1,0,1,right,standard,brset
img02716,1,1,1,1,1,1,1,0,left,standard,brset
img02717,1,1,1,1,1,1,0,1,right,standard,brset
img02718,1,1,1,1,1,1,1,0,left,standard,brset
img02719,1,1,1,1,1,1,1,0,left,standard,brset
img02720,1,1,1,1,0,0,0,1,right,standard,brset
img02721,1,1,1,1,1,1,0,1,right,standard,brset
img02722,1,1,1,1,1,1,1,0,left,standard,brset
img02723,1,1,1,1,1,1,1,0,left,standard,brset
img02724,1,1,1,1,1,1,0,1,right,standard,brset
img02725,1,1,1,1,1,1,0,1,right,standard,brset
img02726,1,1,1,1,1,1,1,0,left,standard,brset
img02727,1,1,1,1,1,1,0,1,right,standard,brset
img02728,1,1,1,1,1,1,1,0,left,standard,brset
img02729,1,1,1,1,1,1,0,1,right,standard,brset
img02730,1,1,1,1,1,1,0,1,right,standard,brset
img02731,1,1,1,1,1,1,1,0,left,standard,brset
img02732,1,1,1,1,0,0,1,0,left,standard,brset
img02733,1,1,1,1,1,1,1,0,left,standard,brset
img02734,1,1,1,1,0,0,0,1,right,standard,brset
img02735,1,1,1,1,1,1,0,1,right,standard,brset
img02736,1,1,1,1,1,1,1,0,left,standard,brset
img02737,1,1,1,1,1,1,1,0,left,standard,brset
img02738,1,1,1,1,1,1,1,0,left,standard,brset
img02739,1,1,1,1,1,1,0,1,right,standard,brset
img02740,1,1,1,1,1,1,0,1,right,standard,brset
img02741,1,1,1,1,0,0,1,0,left,standard,brset
img02742,1,1,1,1,1,1,0,1,right,standard,brset
img02743,1,1,1,1,1,1,1,0,left,standard,brset
img02744,1,1,1,1,1,1,1,0,left,standard,brset
img02745,1,1,1,1,1,1,0,1,right,standard,brset
img02746,1,1,1,1,1,1,0,1,right,standard,brset
img02747,1,1,1,1,1,1,1,0,left,standard,brset
img02748,1,1,1,1,1,1,0,1,right,standard,brset
img02749,1,1,1,1,1,1,1,0,left,standard,brset
img02750,1,1,1,1,1,1,0,1,right,standard,brset
img02751,1,1,1,1,1,1,1,0,left,standard,brset
img02752,1,1,1,1,0,0,1,0,left,standard,brset
img02753,1,1,1,1,1,1,0,1,right,standard,brset
img02754,1,1,1,1,1,1,0,1,right,standard,brset
img02755,1,1,1,1,1,1,1,0,left,standard,brset
img02756,1,1,1,1,1,1,0,1,right,standard,brset
img02757,1,1,1,1,1,1,1,0,left,standard,brset
img02758,1,1,1,1,0,0,1,0,left,standard,brset
img02759,1,1,1,1,1,1,0,1,right,standard,brset
img02760,1,1,1,1,1,1,0,1,right,standard,brset
img02761,1,1,1,1,1,1,1,0,left,standard,brset
img02762,1,1,1,1,1,1,0,1,right,standard,brset
img02763,1,1,1,1,1,1,1,0,left,standard,brset
img02764,1,1,1,1,1,1,0,1,right,standard,brset
img02765,1,1,1,1,1,1,1,0,left,standard,brset
img02766,1,1,1,1,1,1,0,1,right,standard,brset
img02767,1,1,1,1,1,1,1,0,left,standard,brset
img02768,1,1,1,1,1,1,0,1,right,standard,brset
img02769,1,1,1,1,1,1,1,0,left,standard,brset
img02770,1,1,1,1,1,1,1,0,left,standard,brset
img02771,1,1,1,1,1,1,0,1,right,standard,brset
img02772,1,1,1,1,1,1,0,1,right,standard,brset
img02773,1,1,1,1,1,1,1,0,left,standard,brset
img02774,1,1,1,1,1,1,1,0,left,standard,brset
img02775,1,1,1,1,1,1,0,1,right,standard,brset
img02776,1,1,1,1,1,1,1,0,left,standard,brset
img02777,1,1,1,1,0,0,1,0,left,standard,brset
img02778,1,1,1,1,1,1,0,1,right,standard,brset
img02779,1,1,1,1,1,1,1,0,left,standard,brset
img02780,1,1,1,1,1,1,0,1,right,standard,brset
img02781,1,1,1,1,1,1,1,0,left,standard,brset
img02782,1,1,1,1,1,1,1,0,left,standard,brset
img02783,1,1,1,1,1,1,1,0,left,standard,brset
img02784,1,1,1,1,1,1,0,1,right,standard,brset
img02785,1,1,1,1,1,1,0,1,right,standard,brset
img02786,1,1,1,1,1,1,1,0,left,standard,brset
img02787,1,1,1,1,1,1,1,0,left,standard,brset
img02788,1,1,1,1,1,1,0,1,right,standard,brset
img02789,1,1,1,1,1,1,1,0,left,standard,brset
img02790,1,1,1,1,1,1,0,1,right,standard,brset
img02791,1,1,1,1,1,1,1,0,left,standard,brset
img02792,1,1,1,1,1,1,1,0,left,standard,brset
img02793,1,1,1,1,1,1,1,0,left,standard,brset
img02794,1,1,1,1,1,1,0,1,right,standard,brset
img02795,1,1,1,1,1,1,1,0,left,standard,brset
img02796,1,1,1,1,1,1,0,1,right,standard,brset
img02797,1,1,1,1,1,1,0,1,right,standard,brset
img02798,1,1,1,1,1,1,1,0,left,standard,brset
img02799,1,1,1,1,1,1,1,0,left,standard,brset
img02800,1,1,1,1,0,0,0,1,right,standard,brset
img02801,1,1,1,1,1,1,0,1,right,standard,brset
img02802,1,1,1,1,1,1,1,0,left,standard,brset
img02803,1,1,1,1,1,1,0,1,right,standard,brset
img02804,1,1,1,1,1,1,1,0,left,standard,brset
img02805,1,1,1,1,1,1,1,0,left,standard,brset
img02806,1,1,1,1,1,1,0,1,right,standard,brset
img02807,1,1,1,1,1,1,0,1,right,standard,brset
img02808,1,1,1,1,1,1,1,0,left,standard,brset
img02809,1,1,1,1,1,1,0,1,right,standard,brset
img02810,1,1,1,1,1,1,1,0,left,standard,brset
img02811,1,1,1,1,1,1,0,1,right,standard,brset
img02812,1,1,1,1,1,1,1,0,left,standard,brset
img02813,1,1,1,1,1,1,0,1,right,standard,brset
img02814,1,1,1,1,1,1,0,1,right,standard,brset
img02815,1,1,1,1,1,1,1,0,left,standard,brset
img02816,1,1,1,1,1,1,0,1,right,standard,brset
img02817,1,1,1,1,1,1,1,0,left,standard,brset
